City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
272,mahina,-17.5065,-149.489,74.97,73,20,14.97,PF,Sat Aug 19 11:10:26 2023
273,essex,40.7834,-74.2163,76.35,54,40,12.66,US,Sat Aug 19 11:09:44 2023
274,nioki,-2.7167,17.6833,89.15,44,93,5.23,CD,Sat Aug 19 11:14:34 2023
275,tara,56.8944,74.371,63.39,97,91,7.76,RU,Sat Aug 19 11:14:36 2023
276,colonia,50.9333,6.95,80.96,74,0,5.75,DE,Sat Aug 19 11:13:20 2023
277,tralee,52.2704,-9.7026,66.45,77,75,18.41,IE,Sat Aug 19 11:14:36 2023
278,wynyard,-41.0,145.7167,51.96,80,77,12.35,AU,Sat Aug 19 11:14:37 2023
279,mount pearl,47.5166,-52.7813,62.46,90,75,24.16,CA,Sat Aug 19 11:14:37 2023
280,la ronge,55.1001,-105.2842,57.42,72,75,10.36,CA,Sat Aug 19 11:14:37 2023
281,klaksvik,62.2266,-6.589,61.72,95,80,27.02,FO,Sat Aug 19 11:14:38 2023
282,toamasina,-18.1667,49.3833,71.1,86,0,7.47,MG,Sat Aug 19 11:14:38 2023
283,fortuna,40.5982,-124.1573,57.65,98,100,0.0,US,Sat Aug 19 11:14:38 2023
284,karratha,-20.7377,116.8463,74.59,34,0,4.99,AU,Sat Aug 19 11:14:38 2023
285,neiafu,-18.65,-173.9833,75.88,94,75,9.22,TO,Sat Aug 19 11:14:39 2023
286,bontang,0.1333,117.5,78.84,82,78,6.69,ID,Sat Aug 19 11:14:39 2023
287,kamennogorsk,60.9545,29.1339,63.52,79,100,3.69,RU,Sat Aug 19 11:14:39 2023
288,cururupu,-1.8283,-44.8683,84.09,70,84,8.61,BR,Sat Aug 19 11:14:40 2023
289,haifa,32.8156,34.9892,86.22,71,40,10.36,IL,Sat Aug 19 11:14:40 2023
290,hashtrud,37.4779,47.0508,72.09,41,47,10.38,IR,Sat Aug 19 11:14:41 2023
291,soanierana ivongo,-16.9167,49.5833,69.78,90,1,2.77,MG,Sat Aug 19 11:14:41 2023
292,tayu,-6.5397,111.0518,78.82,82,76,11.56,ID,Sat Aug 19 11:14:41 2023
293,alaghsas,17.0187,8.0168,105.69,17,0,11.5,NE,Sat Aug 19 11:14:42 2023
294,hadibu,12.65,54.0333,79.14,81,85,13.44,YE,Sat Aug 19 11:14:42 2023
295,mount gambier,-37.8333,140.7667,53.47,87,100,7.49,AU,Sat Aug 19 11:14:42 2023
296,egersund,58.4513,5.9997,67.08,86,100,28.43,NO,Sat Aug 19 11:14:43 2023
297,klyuchi,52.2667,79.1667,66.0,62,38,9.08,RU,Sat Aug 19 11:14:43 2023
298,andergrove,-21.0833,149.1833,50.65,48,43,11.03,AU,Sat Aug 19 11:14:43 2023
299,mascote,-15.5631,-39.3025,86.04,43,27,7.43,BR,Sat Aug 19 11:12:57 2023
300,smithers,54.7804,-127.1743,48.52,76,0,2.3,CA,Sat Aug 19 11:14:44 2023
301,namibe,-15.1961,12.1522,67.82,65,61,8.25,AO,Sat Aug 19 11:14:44 2023
302,linxia chengguanzhen,35.6003,103.2064,56.37,86,95,1.03,CN,Sat Aug 19 11:14:44 2023
303,bubaque,11.2833,-15.8333,80.56,81,100,7.61,GW,Sat Aug 19 11:14:45 2023
304,kolonia town,6.964,158.206,77.0,88,40,2.3,FM,Sat Aug 19 11:14:45 2023
305,conceicao da barra,-18.5933,-39.7322,82.65,59,21,12.93,BR,Sat Aug 19 11:14:45 2023
306,thenia,36.7254,3.5567,88.09,40,12,7.07,DZ,Sat Aug 19 11:14:45 2023
307,yuzhno-kurilsk,44.0306,145.8556,65.97,99,100,5.23,RU,Sat Aug 19 11:14:46 2023
308,tromso,69.6496,18.957,55.42,62,0,12.66,NO,Sat Aug 19 11:14:46 2023
309,tazacorte,28.629,-17.9293,79.77,74,20,12.66,ES,Sat Aug 19 11:14:46 2023
310,campbell river,50.0163,-125.2446,65.73,72,20,10.36,CA,Sat Aug 19 11:14:47 2023
311,arkhangel'sk,64.5401,40.5433,53.42,76,99,5.21,RU,Sat Aug 19 11:14:47 2023
312,varzea da palma,-17.5981,-44.7308,91.29,27,4,5.14,BR,Sat Aug 19 11:14:47 2023
313,rottach-egern,47.7,11.7667,88.43,54,13,3.44,DE,Sat Aug 19 11:14:47 2023
314,paoua,7.2427,16.4406,74.68,93,99,2.24,CF,Sat Aug 19 11:14:48 2023
315,mithi,24.7318,69.7981,89.24,52,36,18.19,PK,Sat Aug 19 11:14:48 2023
316,aral,40.5156,81.2636,86.22,18,0,12.3,CN,Sat Aug 19 11:14:48 2023
317,urangan,-25.3,152.9,55.83,47,0,10.76,AU,Sat Aug 19 11:14:48 2023
318,mata-utu,-13.2816,-176.1745,81.41,81,20,16.37,WF,Sat Aug 19 11:14:49 2023
319,port douglas,-16.4833,145.4667,66.43,63,100,6.82,AU,Sat Aug 19 11:14:49 2023
320,akureyri,65.6835,-18.0878,69.73,46,20,3.44,IS,Sat Aug 19 11:14:49 2023
321,leninskoye,41.7589,69.3864,81.0,19,0,11.63,KZ,Sat Aug 19 11:14:49 2023
322,lerwick,60.1545,-1.1494,60.8,97,100,25.93,GB,Sat Aug 19 11:14:50 2023
323,murzuq,25.9155,13.9184,99.9,14,0,10.4,LY,Sat Aug 19 11:14:50 2023
324,xilin hot,43.9667,116.0333,63.45,32,3,7.9,CN,Sat Aug 19 11:14:50 2023
325,jalarpet,12.5667,78.5833,83.43,53,100,14.45,IN,Sat Aug 19 11:14:50 2023
326,north shore,-36.8,174.75,57.4,83,100,1.01,NZ,Sat Aug 19 11:12:57 2023
327,cannonvale,-20.2833,148.7,67.39,57,2,9.55,AU,Sat Aug 19 11:14:51 2023
328,queenstown,-31.8976,26.8753,58.8,22,23,4.18,ZA,Sat Aug 19 11:14:51 2023
329,tingi,-11.3,35.0333,67.68,45,2,3.11,TZ,Sat Aug 19 11:14:51 2023
330,vorgashor,67.5833,63.95,42.46,85,58,6.82,RU,Sat Aug 19 11:14:52 2023
331,harstad,68.799,16.5293,61.81,83,69,8.01,NO,Sat Aug 19 11:14:52 2023
332,nova xavantina,-14.6667,-52.35,100.09,17,14,5.79,BR,Sat Aug 19 11:14:52 2023
333,george town,5.4112,100.3354,84.15,81,20,4.61,MY,Sat Aug 19 11:14:52 2023
334,oranjemund,-28.55,16.4333,57.18,75,0,6.82,NA,Sat Aug 19 11:14:53 2023
335,nazarabad,35.9521,50.6075,86.81,25,44,8.39,IR,Sat Aug 19 11:14:53 2023
336,lekeitio,43.3666,-2.5007,92.53,73,2,8.43,ES,Sat Aug 19 11:14:53 2023
337,balykchy,42.4557,76.1861,67.8,63,1,4.0,KG,Sat Aug 19 11:14:53 2023
338,taiynsha,53.8478,69.7639,70.48,61,81,8.86,KZ,Sat Aug 19 11:14:54 2023
339,revda,56.801,59.9303,57.04,90,98,4.79,RU,Sat Aug 19 11:14:54 2023
340,jember,-8.166,113.7032,70.48,96,68,0.56,ID,Sat Aug 19 11:14:54 2023
341,bemidji,47.4736,-94.8803,79.56,70,0,0.0,US,Sat Aug 19 11:14:55 2023
342,wakkanai,45.4094,141.6739,72.09,97,36,9.91,JP,Sat Aug 19 11:14:55 2023
343,santa vitoria do palmar,-33.5189,-53.3681,56.16,40,0,16.64,BR,Sat Aug 19 11:14:56 2023
344,ponta delgada,37.7333,-25.6667,77.72,69,20,6.91,PT,Sat Aug 19 11:14:56 2023
345,beloyarskiy,63.7119,66.6722,51.6,64,53,12.35,RU,Sat Aug 19 11:11:17 2023
346,nadi,-17.8,177.4167,71.6,88,20,3.44,FJ,Sat Aug 19 11:14:56 2023
347,fuerte olimpo,-21.0415,-57.8738,80.76,50,20,5.19,PY,Sat Aug 19 11:14:56 2023
348,slavgorod,52.9978,78.6449,66.79,58,53,8.16,RU,Sat Aug 19 11:14:57 2023
349,tughyl,47.7252,84.2063,68.61,44,0,8.5,KZ,Sat Aug 19 11:14:57 2023
350,xuanzhou,30.9525,118.7553,75.58,93,29,5.82,CN,Sat Aug 19 11:14:58 2023
351,mentekab,3.4854,102.3484,77.95,95,84,1.01,MY,Sat Aug 19 11:14:59 2023
352,pocatello,42.8713,-112.4455,78.71,35,20,11.01,US,Sat Aug 19 11:12:26 2023
353,tocopilla,-22.092,-70.1979,71.06,56,8,2.37,CL,Sat Aug 19 11:14:59 2023
354,dhidhdhoo,6.8833,73.1,82.94,75,79,14.0,MV,Sat Aug 19 11:14:55 2023
355,kununurra,-15.7667,128.7333,78.78,24,1,10.36,AU,Sat Aug 19 11:10:45 2023
356,nizhneudinsk,54.9076,99.0276,49.59,90,89,4.5,RU,Sat Aug 19 11:15:00 2023
357,bartica,6.4,-58.6167,89.92,88,97,3.53,GY,Sat Aug 19 11:15:01 2023
358,shiprock,36.7855,-108.687,83.21,36,8,9.8,US,Sat Aug 19 11:15:01 2023
359,fort bragg,35.139,-79.006,85.64,49,20,10.36,US,Sat Aug 19 11:15:02 2023
360,poronaysk,49.2167,143.1167,64.9,96,1,8.79,RU,Sat Aug 19 11:15:03 2023
361,nikolayevsk-on-amure,53.1406,140.73,67.42,98,100,3.8,RU,Sat Aug 19 11:15:04 2023
362,kapuskasing,49.4169,-82.4331,71.69,56,75,10.36,CA,Sat Aug 19 11:15:05 2023
363,tsagan aman,47.5639,46.7218,88.38,18,8,8.81,RU,Sat Aug 19 11:15:06 2023
364,boksitogorsk,59.474,33.8485,60.6,87,100,8.88,RU,Sat Aug 19 11:15:06 2023
365,selfoss,63.9331,-20.9971,67.05,57,100,1.05,IS,Sat Aug 19 11:15:07 2023
366,kiunga,-6.1219,141.2906,73.42,80,100,4.97,PG,Sat Aug 19 11:15:07 2023
367,mananara,-16.1667,49.7667,69.17,90,4,3.18,MG,Sat Aug 19 11:15:08 2023
368,talcahuano,-36.7167,-73.1167,56.88,100,100,11.5,CL,Sat Aug 19 11:15:09 2023
369,barranca,-10.75,-77.7667,70.27,64,72,7.47,PE,Sat Aug 19 11:10:36 2023
370,mashhad,36.297,59.6062,82.54,30,0,0.0,IR,Sat Aug 19 11:15:09 2023
371,soio,-6.1349,12.3689,73.63,75,72,9.82,AO,Sat Aug 19 11:15:10 2023
372,pandan,14.0453,124.1694,80.11,84,14,4.76,PH,Sat Aug 19 11:15:10 2023
373,ban chang,12.7254,101.0553,85.48,84,20,4.61,TH,Sat Aug 19 11:15:11 2023
374,campos altos,-19.6961,-46.1714,87.08,21,3,9.6,BR,Sat Aug 19 11:15:11 2023
375,isabela,6.7085,121.9711,78.46,85,100,3.02,PH,Sat Aug 19 11:15:11 2023
376,shasta lake,40.6804,-122.3708,82.35,51,68,1.57,US,Sat Aug 19 11:15:12 2023
377,korsakov,46.6328,142.7813,67.84,97,19,6.62,RU,Sat Aug 19 11:15:12 2023
378,port hedland,-20.3167,118.5667,71.65,35,0,8.05,AU,Sat Aug 19 11:15:13 2023
379,sinop,41.7711,34.8709,73.83,63,0,3.83,TR,Sat Aug 19 11:10:27 2023
380,vernal,40.4555,-109.5287,69.66,75,40,4.61,US,Sat Aug 19 11:15:13 2023
381,la passe,45.5549,-0.8967,89.83,52,9,15.3,FR,Sat Aug 19 11:15:14 2023
382,bairnsdale,-37.8333,147.6167,55.08,71,100,7.96,AU,Sat Aug 19 11:15:14 2023
383,pyoksong-up,38.0475,125.5567,74.5,90,6,3.11,KP,Sat Aug 19 11:15:15 2023
384,dubbo,-32.25,148.6167,51.93,76,100,4.61,AU,Sat Aug 19 11:15:15 2023
385,lady frere,-31.7031,27.2329,61.09,23,62,6.31,ZA,Sat Aug 19 11:15:15 2023
386,st. john's,47.5649,-52.7093,63.28,90,75,24.16,CA,Sat Aug 19 11:15:16 2023
387,ouarzazat,30.9189,-6.8934,98.89,9,40,10.36,MA,Sat Aug 19 11:15:17 2023
388,prince rupert,54.3161,-130.3201,53.29,98,100,4.61,CA,Sat Aug 19 11:15:18 2023
389,vilyuysk,63.7553,121.6247,60.37,69,100,6.58,RU,Sat Aug 19 11:15:19 2023
390,woolgoolga,-30.1106,153.2007,47.05,58,0,4.25,AU,Sat Aug 19 11:15:20 2023
391,yambio,4.5721,28.3955,72.72,85,66,0.31,SS,Sat Aug 19 11:15:20 2023
392,chernyanka,50.9409,37.8069,82.53,44,0,3.44,RU,Sat Aug 19 11:15:21 2023
393,mokhsogollokh,61.4681,128.9203,59.0,97,100,9.44,RU,Sat Aug 19 11:12:25 2023
394,yarmouth,41.7057,-70.2286,77.05,64,0,18.41,US,Sat Aug 19 11:15:22 2023
395,san patricio,28.017,-97.5169,94.95,48,6,7.25,US,Sat Aug 19 11:15:23 2023
396,mbanza kongo,-6.267,14.2401,90.16,31,69,6.76,AO,Sat Aug 19 11:15:23 2023
397,urucui,-7.2294,-44.5561,98.44,25,1,7.76,BR,Sat Aug 19 11:15:24 2023
398,tura,25.5198,90.2201,76.84,91,100,4.18,IN,Sat Aug 19 11:15:25 2023
399,nurmes,63.5421,29.1397,62.28,63,6,2.13,FI,Sat Aug 19 11:15:26 2023
400,sakon nakhon,17.3333,103.8333,83.52,72,98,3.83,TH,Sat Aug 19 11:15:26 2023
401,fisterra,42.9049,-9.2629,77.76,78,5,7.45,ES,Sat Aug 19 11:15:27 2023
402,tezu,27.9167,96.1667,76.93,98,99,2.3,IN,Sat Aug 19 11:12:38 2023
403,mount isa,-20.7333,139.5,46.17,57,0,1.14,AU,Sat Aug 19 11:15:27 2023
404,diego martin,10.7005,-61.5342,82.49,91,100,1.88,TT,Sat Aug 19 11:15:27 2023
405,okha,53.5739,142.9478,60.71,99,100,14.74,RU,Sat Aug 19 11:15:28 2023
406,paka,4.6374,103.4368,80.53,94,78,0.0,MY,Sat Aug 19 11:15:28 2023
407,tshikapa,-6.4167,20.8,93.38,28,100,7.2,CD,Sat Aug 19 11:15:29 2023
408,taveta,-3.3963,37.6736,79.03,33,38,7.45,KE,Sat Aug 19 11:15:29 2023
409,guiuan,11.0333,125.7247,81.34,76,93,2.75,PH,Sat Aug 19 11:15:30 2023
410,natagaima,3.6206,-75.0941,88.48,57,92,3.69,CO,Sat Aug 19 11:15:30 2023
411,myeik,12.4333,98.6,79.92,86,10,6.02,MM,Sat Aug 19 11:15:30 2023
412,tateyama,34.9833,139.8667,79.56,86,0,2.77,JP,Sat Aug 19 11:15:31 2023
413,harper,4.375,-7.7169,80.71,74,46,8.93,LR,Sat Aug 19 11:15:31 2023
414,colon,9.3592,-79.9014,78.91,80,98,8.01,PA,Sat Aug 19 11:15:32 2023
415,baiao,-2.7906,-49.6717,98.42,31,5,5.01,BR,Sat Aug 19 11:15:32 2023
416,parbhani,19.2667,76.7833,68.2,94,100,19.04,IN,Sat Aug 19 11:15:33 2023
417,chiang klang,19.2938,100.8617,75.87,98,99,1.12,TH,Sat Aug 19 11:15:33 2023
418,narrabri,-30.3167,149.7833,49.51,74,0,1.01,AU,Sat Aug 19 11:15:34 2023
419,el calafate,-50.3408,-72.2768,30.31,80,97,0.54,AR,Sat Aug 19 11:15:35 2023
420,sao jose dos pinhais,-25.5347,-49.2064,62.69,68,75,9.22,BR,Sat Aug 19 11:15:35 2023
421,shaffa,10.5067,12.3332,83.5,62,100,3.85,NG,Sat Aug 19 11:15:35 2023
422,amahai,-3.3333,128.9167,76.14,88,75,9.33,ID,Sat Aug 19 11:15:36 2023
423,naze,28.3667,129.4833,77.92,91,68,6.53,JP,Sat Aug 19 11:15:36 2023
424,nalut,30.3333,10.85,98.6,12,0,10.94,LY,Sat Aug 19 11:15:36 2023
425,vinga,46.0167,21.2,90.84,45,0,6.91,RO,Sat Aug 19 11:15:37 2023
426,guayaramerin,-10.8368,-65.3614,102.9,25,21,2.66,BO,Sat Aug 19 11:15:38 2023
427,vilyuchinsk,52.9306,158.4028,57.47,90,18,8.75,RU,Sat Aug 19 11:15:38 2023
428,kargasok,59.0556,80.8572,52.11,67,37,6.55,RU,Sat Aug 19 11:15:38 2023
429,nefta,33.8731,7.8777,111.45,12,0,8.57,TN,Sat Aug 19 11:15:39 2023
430,manadhoo,5.7667,73.3833,82.74,76,90,14.72,MV,Sat Aug 19 11:15:39 2023
431,kourou,5.1552,-52.6478,91.45,59,34,12.5,GF,Sat Aug 19 11:15:40 2023
432,san fernando de apure,7.8878,-67.4724,86.81,68,84,5.5,VE,Sat Aug 19 11:15:40 2023
433,dunedin,-45.8742,170.5036,49.8,70,100,1.01,NZ,Sat Aug 19 11:15:40 2023
434,ngama,11.7833,17.1667,83.98,66,100,1.81,TD,Sat Aug 19 11:15:41 2023
435,geraldton,-28.7667,114.6,46.81,93,0,4.61,AU,Sat Aug 19 11:15:41 2023
436,calabozo,8.9242,-67.4293,86.25,72,100,2.13,VE,Sat Aug 19 11:15:41 2023
437,paracuru,-3.41,-39.0306,80.11,63,64,14.5,BR,Sat Aug 19 11:15:42 2023
438,jiangyou,31.7667,104.7167,76.05,75,100,5.35,CN,Sat Aug 19 11:15:42 2023
439,kura,11.7697,8.4303,89.6,47,74,6.53,NG,Sat Aug 19 11:15:42 2023
440,taybad,34.74,60.7756,86.7,13,0,15.86,IR,Sat Aug 19 11:15:43 2023
441,schwaz,47.3391,11.7336,86.5,31,26,4.79,AT,Sat Aug 19 11:15:44 2023
442,salalah,17.0151,54.0924,78.89,94,100,6.91,OM,Sat Aug 19 11:15:45 2023
443,paita,-5.0892,-81.1144,73.67,69,13,10.69,PE,Sat Aug 19 11:15:45 2023
444,cabedelo,-6.9811,-34.8339,77.67,79,50,11.77,BR,Sat Aug 19 11:15:46 2023
445,pyriatyn,50.2445,32.5107,88.27,31,56,10.89,UA,Sat Aug 19 11:15:46 2023
446,afaahiti,-17.75,-149.2833,73.27,71,76,18.12,PF,Sat Aug 19 11:15:46 2023
447,nguru,12.8791,10.4526,96.89,31,97,3.42,NG,Sat Aug 19 11:15:47 2023
448,dean funes,-30.4204,-64.3498,63.07,37,2,14.79,AR,Sat Aug 19 11:11:58 2023
449,ancud,-41.8697,-73.8203,44.31,94,100,7.92,CL,Sat Aug 19 11:15:48 2023
450,yarovoye,52.9273,78.58,67.89,55,56,10.67,RU,Sat Aug 19 11:15:48 2023
451,turpan,42.9333,89.1667,92.71,15,24,5.32,CN,Sat Aug 19 11:15:49 2023
452,cukai,4.25,103.4167,80.55,91,65,6.4,MY,Sat Aug 19 11:15:49 2023
453,cill airne,52.05,-9.5167,66.25,77,75,18.41,IE,Sat Aug 19 11:15:50 2023
454,laguna,38.421,-121.4238,81.97,70,0,4.61,US,Sat Aug 19 11:15:50 2023
455,adjumani,3.3779,31.7909,80.01,49,32,3.74,UG,Sat Aug 19 11:15:50 2023
456,massawa,15.6097,39.45,95.22,55,92,4.16,ER,Sat Aug 19 11:15:51 2023
457,dolinsk,47.35,142.8,68.79,95,28,8.61,RU,Sat Aug 19 11:15:51 2023
458,moree,-29.4667,149.85,44.67,76,0,7.11,AU,Sat Aug 19 11:15:51 2023
459,bamboo flat,11.7,92.7167,80.69,89,40,4.61,IN,Sat Aug 19 11:15:52 2023
460,griffith,41.5284,-87.4237,76.08,69,0,11.5,US,Sat Aug 19 11:15:52 2023
461,mont-dore,-22.2833,166.5833,66.99,99,0,10.38,NC,Sat Aug 19 11:15:52 2023
462,ta`u,-14.2336,-169.5144,81.61,66,100,15.88,AS,Sat Aug 19 11:15:53 2023
463,barabinsk,55.3571,78.357,60.76,96,76,6.29,RU,Sat Aug 19 11:11:59 2023
464,ban houakhoua,20.2453,100.4547,76.86,96,100,0.92,LA,Sat Aug 19 11:15:54 2023
465,moab,38.5733,-109.5498,82.49,58,41,2.13,US,Sat Aug 19 11:15:13 2023
466,le port,-20.9373,55.2919,71.6,97,32,1.34,RE,Sat Aug 19 11:15:55 2023
467,shenjiamen,29.9576,122.298,81.09,85,70,10.45,CN,Sat Aug 19 11:15:55 2023
468,east london,-33.0153,27.9116,61.74,77,0,10.36,ZA,Sat Aug 19 11:15:56 2023
469,vanimo,-2.6741,141.3028,76.15,90,100,3.36,PG,Sat Aug 19 11:15:57 2023
470,daru,-9.0763,143.2092,75.43,68,71,17.22,PG,Sat Aug 19 11:15:58 2023
471,luumaki,60.9262,27.5814,61.32,63,100,4.65,FI,Sat Aug 19 11:15:59 2023
472,zhangjiagang,31.865,120.5389,81.91,96,3,7.18,CN,Sat Aug 19 11:15:59 2023
473,jacobabad,28.281,68.4388,98.13,18,1,9.37,PK,Sat Aug 19 11:16:00 2023
474,chipiona,36.7366,-6.437,100.58,43,0,14.97,ES,Sat Aug 19 11:16:00 2023
475,sabha,27.0377,14.4283,97.27,13,0,13.04,LY,Sat Aug 19 11:16:00 2023
476,ust-tsilma,65.441,52.1498,47.8,95,100,7.11,RU,Sat Aug 19 11:16:01 2023
477,tsiombe,-25.3,45.4833,66.07,75,8,9.35,MG,Sat Aug 19 11:16:02 2023
478,bengkulu,-3.8004,102.2655,75.16,92,96,5.79,ID,Sat Aug 19 11:16:03 2023
479,deder,9.3167,41.45,66.63,54,75,5.21,ET,Sat Aug 19 11:16:05 2023
480,delacombe,-37.5891,143.8147,48.74,91,100,3.0,AU,Sat Aug 19 11:13:18 2023
481,nagqu,31.5,92.0,43.74,92,100,11.18,CN,Sat Aug 19 11:16:06 2023
482,novaya igirma,57.1334,103.9112,51.58,97,100,11.27,RU,Sat Aug 19 11:16:06 2023
483,farafangana,-22.8167,47.8333,72.37,90,82,9.57,MG,Sat Aug 19 11:16:07 2023
484,cherdyn',60.403,56.4787,52.2,64,13,4.27,RU,Sat Aug 19 11:16:07 2023
485,papao,-17.75,-149.55,74.88,70,55,17.07,PF,Sat Aug 19 11:15:33 2023
486,zag,46.9441,99.165,48.0,51,3,4.76,MN,Sat Aug 19 11:16:08 2023
487,luderitz,-26.6481,15.1594,59.94,64,41,13.65,NA,Sat Aug 19 11:16:08 2023
488,sa pa,22.3402,103.8441,64.96,94,100,0.54,VN,Sat Aug 19 11:16:09 2023
489,san pedro pochutla,15.7333,-96.4667,85.71,59,82,4.03,MX,Sat Aug 19 11:16:09 2023
490,west plains,36.7281,-91.8524,82.22,67,0,8.05,US,Sat Aug 19 11:11:54 2023
491,alice springs,-23.7,133.8833,55.22,53,0,57.0,AU,Sat Aug 19 11:16:10 2023
492,freetown,8.484,-13.2299,75.45,97,100,11.03,SL,Sat Aug 19 11:16:10 2023
493,paulsboro,39.8304,-75.2405,77.9,49,40,11.5,US,Sat Aug 19 11:16:11 2023
494,berdigestyakh,62.0989,126.6992,57.02,95,100,8.14,RU,Sat Aug 19 11:16:11 2023
495,lorengau,-2.0226,147.2712,79.74,85,99,12.37,PG,Sat Aug 19 11:16:12 2023
496,alvaraes,-3.2208,-64.8042,93.07,34,27,4.03,BR,Sat Aug 19 11:16:12 2023
497,usinsk,65.9939,57.5281,49.42,84,100,14.36,RU,Sat Aug 19 11:16:12 2023
498,tsimasham,27.0989,89.536,60.64,98,100,0.27,BT,Sat Aug 19 11:16:13 2023
499,kismayo,-0.3582,42.5454,76.89,84,100,14.67,SO,Sat Aug 19 11:16:13 2023
500,loreto,22.2667,-101.9667,69.49,57,93,5.12,MX,Sat Aug 19 11:13:32 2023
501,debark',13.1561,37.8981,54.5,84,51,2.8,ET,Sat Aug 19 11:16:13 2023
502,noosa heads,-26.3833,153.15,52.11,48,0,7.9,AU,Sat Aug 19 11:16:14 2023
503,mildura,-34.2,142.15,54.75,82,60,5.44,AU,Sat Aug 19 11:16:14 2023
504,gereida,11.2811,25.1414,90.61,47,44,5.59,SD,Sat Aug 19 11:16:14 2023
505,hobyo,5.3505,48.5268,78.4,79,65,24.96,SO,Sat Aug 19 11:16:15 2023
506,conduaga,8.862,117.4893,77.9,84,98,3.67,PH,Sat Aug 19 11:16:15 2023
507,coos bay,43.3665,-124.2179,61.23,82,0,8.05,US,Sat Aug 19 11:12:14 2023
508,adrar,20.5022,-10.0711,94.1,32,96,10.47,MR,Sat Aug 19 11:16:16 2023
509,uychi,41.0807,71.9233,77.04,18,0,3.83,UZ,Sat Aug 19 11:16:16 2023
510,hounde,11.5,-3.5167,84.13,64,97,5.57,BF,Sat Aug 19 11:16:17 2023
511,zambezi,-13.5432,23.1047,85.33,14,0,4.65,ZM,Sat Aug 19 11:16:17 2023
512,siwa oasis,29.2041,25.5195,97.23,20,5,9.08,EG,Sat Aug 19 11:16:18 2023
513,ko pha ngan,9.7578,100.0291,78.51,76,66,17.78,TH,Sat Aug 19 11:16:18 2023
514,sitia,35.2,26.0986,83.98,75,3,6.78,GR,Sat Aug 19 11:16:18 2023
515,amstetten,48.1229,14.8721,85.78,60,21,1.21,AT,Sat Aug 19 11:16:19 2023
516,ugoofaaru,5.6667,73.0,82.9,75,85,14.03,MV,Sat Aug 19 11:16:19 2023
517,port macquarie,-31.4333,152.9167,44.89,72,0,5.82,AU,Sat Aug 19 11:16:19 2023
518,nizamabad,18.6667,78.1167,70.45,96,100,15.19,IN,Sat Aug 19 11:16:20 2023
519,khandyga,62.6667,135.6,59.2,95,100,0.31,RU,Sat Aug 19 11:16:20 2023
520,puerto penasco,31.3167,-113.5333,84.9,77,99,15.99,MX,Sat Aug 19 11:16:20 2023
521,valparaiso,-33.0393,-71.6273,61.0,93,75,9.22,CL,Sat Aug 19 11:16:21 2023
522,san luis de la loma,17.2706,-100.8939,86.34,60,100,3.8,MX,Sat Aug 19 11:16:21 2023
523,uva,56.9908,52.1852,58.78,59,10,4.94,RU,Sat Aug 19 11:16:22 2023
524,shihezi,44.3,86.0333,79.38,24,25,4.25,CN,Sat Aug 19 11:16:22 2023
525,sanctuary point,-35.1114,150.629,56.75,76,0,11.34,AU,Sat Aug 19 11:16:22 2023
526,karwar,14.8,74.1333,77.4,85,100,9.08,IN,Sat Aug 19 11:16:23 2023
527,misawa,40.6836,141.3597,78.6,100,100,2.3,JP,Sat Aug 19 11:13:20 2023
528,diego de almagro,-26.3667,-70.05,78.13,9,37,4.32,CL,Sat Aug 19 11:16:24 2023
529,guerrero negro,27.9769,-114.0611,69.44,85,100,10.65,MX,Sat Aug 19 11:16:24 2023
530,taoudenni,22.6783,-3.9836,109.09,15,93,14.61,ML,Sat Aug 19 11:16:24 2023
531,n'dalatando,-9.2978,14.9116,94.32,18,79,7.47,AO,Sat Aug 19 11:16:25 2023
532,oyama,36.3,139.8,89.58,74,15,2.82,JP,Sat Aug 19 11:16:25 2023
533,najran,17.4924,44.1277,95.65,18,88,14.56,SA,Sat Aug 19 11:16:26 2023
534,angra do heroismo,38.65,-27.2167,81.21,76,40,8.01,PT,Sat Aug 19 11:16:26 2023
535,wuwei,37.9281,102.6414,72.81,33,15,4.74,CN,Sat Aug 19 11:16:27 2023
536,likasi,-10.9814,26.7333,77.94,24,10,2.64,CD,Sat Aug 19 11:16:27 2023
537,lycksele,64.5954,18.6735,71.47,43,20,5.75,SE,Sat Aug 19 11:16:27 2023
538,sao vicente,-23.9631,-46.3919,84.38,83,76,14.0,BR,Sat Aug 19 11:12:46 2023
539,island harbour,50.724,-1.2758,72.3,82,6,5.99,GB,Sat Aug 19 11:16:28 2023
540,natal,-5.795,-35.2094,77.65,94,75,5.75,BR,Sat Aug 19 11:13:38 2023
541,quezon,7.7303,125.0989,73.15,98,100,1.5,PH,Sat Aug 19 11:16:28 2023
542,suicheng,33.8963,117.9331,75.34,96,19,6.55,CN,Sat Aug 19 11:16:29 2023
543,nogliki,51.8333,143.1667,62.69,99,87,4.92,RU,Sat Aug 19 11:16:29 2023
544,saudarkrokur,65.7461,-19.6394,55.35,77,100,5.55,IS,Sat Aug 19 11:16:29 2023
545,priozersk,61.0393,30.1291,61.95,94,100,2.08,RU,Sat Aug 19 11:16:29 2023
546,ola,59.5833,151.2833,61.14,87,100,1.43,RU,Sat Aug 19 11:16:30 2023
